spp_site,PC1,PC2,PC3,PC4,PC5,PC6
PANICUM SABULORUM_eea.br,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
STEINCHISMA HIANS_eea.br,0.087281223,0.203182622,0.125988264,-0.025485889,0.175357101,-0.002992838
PASPALUM NOTATUM_eea.br,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
SETARIA PARVIFLORA_eea.br,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
SPOROBOLUS INDICUS_eea.br,0.026347093,0.084966682,-0.236389535,-0.161644791,0.137729715,-0.256865693
GALIUM RICHARDIANUM_eea.br,-0.080864571,0.012367791,-0.019846826,-0.129832915,0.102277181,0.141502175
RICHARDIA HUMISTRATA_eea.br,-0.080864571,0.012367791,-0.019846826,-0.129832915,0.102277181,0.141502175
JUSTICIA AXILLARIS_eea.br,-0.080864571,0.012367791,-0.019846826,-0.129832915,0.102277181,0.141502175
STENANDRIUM DULCE_eea.br,-0.085658503,0.023288202,-0.052419248,-0.184220999,0.289690458,0.137669629
FACELIS RETUSA_eea.br,-0.080864571,0.012367791,-0.019846826,-0.129832915,0.102277181,0.141502175
HYPOCHAERIS ALBIFLORA_eea.br,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
VERNONANTHURA NUDIFLORA_eea.br,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
EVOLVULUS SERICEUS_eea.br,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
PLANTAGO TOMENTOSA_eea.br,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ERAGROSTIS PLANA_eea.br,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
AXONOPUS FISSIFOLIUS_eea.br,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ERYNGIUM HORRIDUM_eea.br,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
ERIGERON PRIMULIFOLIUM_eea.br,0.087281223,0.203182622,0.125988264,-0.025485889,0.175357101,-0.002992838
CHAMAECRISTA REPENS_eea.br,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
CLITORIA NANA_eea.br,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
CUPHEA GLUTINOSA_eea.br,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
ERYNGIUM CILIATUM_eea.br,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
ASPILIA MONTEVIDENSIS_eea.br,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
OXALIS BRASILIENSIS_eea.br,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
NASSELLA NUTANS_eea.br,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
ARISTIDA VENUSTULA_eea.br,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
DIGITARIA VIOLASCENS_eea.br,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
ORTHOPAPPUS ANGUSTIFOLIUS_eea.br,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
DICHONDRA SERICEA_eea.br,-0.117377467,-0.009120192,-0.012381041,-0.039185431,0.200907307,0.045303811
FIMBRISTYLIS DICHOTOMA_eea.br,-0.120575716,-0.001819381,-0.04108789,-0.088017364,0.372211383,0.027062969
SPERMACOCE VERTICILLATA_eea.br,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
CHRYSOLAENA FLEXUOSA_eea.br,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
DICHONDRA MACROCALYX_eea.br,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
FIMBRISTYLIS AUTUMNALIS_eea.br,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
DESMANTHUS VIRGATUS_eea.br,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
GALACTIA GRACILLIMA_eea.br,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
HABENARIA PARVIFLORA_eea.br,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
ERAGROSTIS NEESII_eea.br,0.151392199,0.016347937,0.056113403,-0.155800739,-0.079465905,0.133455039
PSIDIUM SALUTARE_eea.br,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
OXALIS CONORRHIZA_eea.br,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
RUELLIA HYPERICOIDES_eea.br,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
GLANDULARIA MARRUBIOIDES_eea.br,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
HOLOSTEUM UMBELLATUM_esw.ca,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
CIRSIUM ARVENSE_esw.ca,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
GEUM CANADENSE_esw.ca,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
ELYMUS REPENS_esw.ca,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
POA COMPRESSA_esw.ca,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
LOTUS CORNICULATUS_esw.ca,0.05718462,0.168928982,-0.01884044,-0.254001729,0.306238918,0.127224308
CIRSIUM VULGARE_esw.ca,0.05718462,0.168928982,-0.01884044,-0.254001729,0.306238918,0.127224308
PTILOTUS POLYSTACHYUS_ethadb.au,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
ERIACHNE ARISTIDEA_ethadb.au,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
CLEOME VISCOSA_ethadb.au,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
INDIGOFERA COLUTEA_ethadb.au,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
INDIGOFERA COLUTEA_ethadn.au,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
LICHEN_guaribas.br,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
RHYNCHOSPORA HOLOSCHOENOIDES_guaribas.br,-0.117377467,-0.009120192,-0.012381041,-0.039185431,0.200907307,0.045303811
RHYNCHOSPORA RIPARIA_guaribas.br,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
PAEPALANTHUS SP.GUARIBAS.BR_guaribas.br,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
CHAMAECRISTA RAMOSA_guaribas.br,0.098839065,-0.052722457,-0.088712507,-0.029485798,-0.045773187,0.008871689
COMOLIA VILLOSA_guaribas.br,0.098839065,-0.052722457,-0.088712507,-0.029485798,-0.045773187,0.008871689
TRACHYPOGON SPICATUS_guaribas.br,0.098839065,-0.052722457,-0.088712507,-0.029485798,-0.045773187,0.008871689
XYRIS SP._guaribas.br,0.098839065,-0.052722457,-0.088712507,-0.029485798,-0.045773187,0.008871689
XYRIS SP.GUARIBAS.BR_guaribas.br,0.098839065,-0.052722457,-0.088712507,-0.029485798,-0.045773187,0.008871689
CUPHEA FLAVA_guaribas.br,0.004631485,0.099858588,-0.16366635,-0.127686788,0.339931636,0.002640959
LAGENOCARPUS GUIANENSIS_guaribas.br,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
UNKNOWN SP.(GUARIBAS.BR)_guaribas.br,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
AXONOPUS POLYDACTYLUS_guaribas.br,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
PERAMA HIRSUTA_guaribas.br,0.062093564,0.156742571,-0.010815237,-0.279875559,0.095954973,0.234344604
MELOCACTUS BAHIENSIS_guaribas.br,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
ELEPHANTOPUS HIRTIFLORUS_guaribas.br,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
STYLOSANTHES VISCOSA_guaribas.br,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
WALTHERIA INDICA_guaribas.br,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
PASPALUM GARDNERIANUM_guaribas.br,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
CHAMAECRISTA FLEXUOSA_guaribas.br,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
STYLOSANTHES CAPITATA_guaribas.br,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
STIGMAPHYLLON PARALIAS_guaribas.br,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
ARISTIDA SETIFOLIA_guaribas.br,-0.117377467,-0.009120192,-0.012381041,-0.039185431,0.200907307,0.045303811
MICROSTACHYS CORNICULATA_guaribas.br,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
ZORNIA SERICEA_guaribas.br,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
AXONOPUS AUREUS_guaribas.br,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
POLYGALA LONGICAULIS_guaribas.br,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
DIODELLA APICULATA_guaribas.br,-0.114704373,-0.015194099,-0.001194984,-0.021405837,0.142677933,0.031756861
STAELIA VIRGATA_guaribas.br,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
PORTULACA HIRSUTISSIMA_guaribas.br,-0.114704373,-0.015194099,-0.001194984,-0.021405837,0.142677933,0.031756861
UNKNOWN BRASSICACEAE SP.(HARD.US)_hard.us,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
SYMPHYOTRICHUM ERICOIDES_hard.us,0.098331977,0.007141386,-0.257647137,0.21431403,-0.033802464,0.207444819
ARTEMISIA NOVA_hard.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
KOELERIA MACRANTHA_hard.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
ORTHOCARPUS TOLMIEI_hard.us,0.095721928,-0.052816223,-0.079935434,-0.026588964,-0.053081167,0.011428912
ARTEMISIA TRIDENTATA_hard.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
WYETHIA AMPLEXICAULIS_hard.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
BROMUS TECTORUM_hard.us,-0.114704373,-0.015194099,-0.001194984,-0.021405837,0.142677933,0.031756861
UNKNOWN SP.(HARD.US)_hard.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
DALEA SEARLSIAE_hard.us,0.095721928,-0.052816223,-0.079935434,-0.026588964,-0.053081167,0.011428912
COMANDRA UMBELLATA_hard.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
LUPINUS ARGENTEUS_hard.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
LINUM PERENNE_hard.us,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
UNKNOWN POACEAE SP.(HARD.US)_hard.us,0.106054236,-0.055550493,-0.105447799,-0.031798669,-0.06038155,-0.000673197
TRIFOLIUM DUBIUM_jenadrt.de,0.011846657,0.097030552,-0.180401642,-0.129999659,0.325323273,-0.006903927
FRAGARIA VIRIDIS_jenadrt.de,0.099384079,-0.020583067,-0.104968893,-0.138318627,-0.063520193,0.115023144
APHANES ARVENSIS_jenadrt.de,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
BOERHAVIA SPICATA_jorndrt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
TIDESTROMIA LANUGINOSA_jorndrt.us,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
EUPHORBIA GLYPTOSPERMA_jorndrt.us,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
PANICUM HIRTICAULE_jorndrt.us,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
DESCURAINIA SOPHIA_kernb.ca,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
SOLIDAGO CANADENSIS_kernb.ca,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
PASCOPYRUM SMITHII_kernb.ca,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
HELICTOTRICHON HOOKERI_kernb.ca,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
TRAGOPOGON DUBIUS_kernnu.ca,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
AGOSERIS GLAUCA_kernnu.ca,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
NASSELLA VIRIDULA_kernnu.ca,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
ERIGERON SP.(KERNNU.CA)_kernnu.ca,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
CARDUUS NUTANS_kernnu.ca,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
PASCOPYRUM SMITHII_kernnu.ca,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
SYMPHYOTRICHUM FALCATUM_kinsella.ca,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
POA PRATENSIS_kinsella.ca,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
ELYMUS TRACHYCAULUS_kinsella.ca,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
PASCOPYRUM SMITHII_kinsella.ca,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
STIPA COMATA_kinsella.ca,0.16159003,0.084561807,0.163748777,0.014823777,0.000299625,-0.012799052
HELICTOTRICHON HOOKERI_kinsella.ca,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
VICIA AMERICANA_kinsella.ca,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
GEUM TRIFLORUM_kinsella.ca,0.133799935,0.021967962,-0.03731836,0.050361795,0.002581628,-0.34130081
ACHILLEA MILLEFOLIUM_kinsella.ca,0.133799935,0.021967962,-0.03731836,0.050361795,0.002581628,-0.34130081
ASTRAGALUS AGRESTIS_kinsella.ca,0.133799935,0.021967962,-0.03731836,0.050361795,0.002581628,-0.34130081
FESTUCA HALLII_kinsella.ca,0.133799935,0.021967962,-0.03731836,0.050361795,0.002581628,-0.34130081
BOUTELOUA ARISTIDOIDES_kinsella.ca,0.133799935,0.021967962,-0.03731836,0.050361795,0.002581628,-0.34130081
ARTEMISIA FRIGIDA_kinsella.ca,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
AGROSTIS SCABRA_kinsella.ca,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
KOELERIA MACRANTHA_kinsella.ca,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
MYOSOTIS STRICTA_kiskun.hu,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
THESIUM ARVENSE_kiskun.hu,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
THYMUS ODORATISSIMUS_kiskun.hu,-0.001727395,0.226231149,-0.005269593,-0.267599233,-0.153585419,0.183220734
PLANTAGO INDICA_kiskun.hu,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
VIOLA KITAIBELIANA_kiskun.hu,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
BUGLOSSOIDES ARVENSIS_kiskun.hu,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
CAREX BREVIOR_konzadrt.us,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
CAREX INOPS_konzadrt.us,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
PSORALIDIUM TENUIFLORUM_konzadrt.us,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
DICHANTHELIUM OLIGOSANTHES_konzadrt.us,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
KOELERIA MACRANTHA_konzadrt.us,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
ASCLEPIAS VERTICILLATA_konzadrt.us,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
ASCLEPIAS VIRIDIS_konzadrt.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
SOLIDAGO CANADENSIS_konzadrt.us,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
ANTENNARIA NEGLECTA_konzadrt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
CAREX MEADII_konzadrt.us,-0.117377467,-0.009120192,-0.012381041,-0.039185431,0.200907307,0.045303811
ERIGERON STRIGOSUS_konzadrt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
OXALIS STRICTA_konzadrt.us,-0.117377467,-0.009120192,-0.012381041,-0.039185431,0.200907307,0.045303811
MIMOSA NUTTALLII_konzadrt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
RUELLIA HUMILIS_konzadrt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ASTRAGALUS CRASSICARPUS_konzadrt.us,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
HELENIUM AROMATICUM_lcnorth.cl,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
PODANTHUS MITIQUI_lcnorth.cl,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
UNKNOWN ASTERACEAE SP4.(LCNORTH.CL)_lcnorth.cl,-0.017781523,0.246733952,0.016658409,-0.190134429,-0.170688474,0.082851452
HELICTOTRICHON PUBESCENS_lcnorth.cl,-0.017781523,0.246733952,0.016658409,-0.190134429,-0.170688474,0.082851452
ALOPECURUS SP.(LCNORTH.CL)_lcnorth.cl,0.060382869,0.161628172,0.009866409,-0.205169796,0.134934842,0.14546515
SENECIO ADENOTRICHIUS_lcnorth.cl,0.126316892,0.029759007,0.025140792,-0.14303452,-0.051190417,0.114597175
AIRA CARYOPHYLLEA_lcnorth.cl,0.126316892,0.029759007,0.025140792,-0.14303452,-0.051190417,0.114597175
ECHINOPSIS CHILOENSIS_lcnorth.cl,0.126316892,0.029759007,0.025140792,-0.14303452,-0.051190417,0.114597175
CHAETANTHERA MOENCHIOIDES_lcnorth.cl,0.126316892,0.029759007,0.025140792,-0.14303452,-0.051190417,0.114597175
BACCHARIS LINEARIS_lcnorth.cl,0.126316892,0.029759007,0.025140792,-0.14303452,-0.051190417,0.114597175
ARISTOLOCHIA CHILENSIS_lcnorth.cl,0.126316892,0.029759007,0.025140792,-0.14303452,-0.051190417,0.114597175
CENTAUREA MELITENSIS_lcnorth.cl,0.126316892,0.029759007,0.025140792,-0.14303452,-0.051190417,0.114597175
COLLIGUAJA ODORIFERA_lcnorth.cl,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
HELENIUM AROMATICUM_lcsouth.cl,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
SONCHUS  SP2.(LCSOUTH.CL)_lcsouth.cl,0.13640237,0.038121756,0.026945276,-0.239565893,-0.079102503,0.22453839
BACCHARIS LINEARIS_lcsouth.cl,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
ANTHOXANTHUM  SP.(LCSOUTH.CL)_lcsouth.cl,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
AIRA CARYOPHYLLEA_lcsouth.cl,0.023148844,0.092267492,-0.265096384,-0.210476724,0.30903379,-0.275106535
ALOPECURUS  SP.(LCSOUTH.CL)_lcsouth.cl,0.023148844,0.092267492,-0.265096384,-0.210476724,0.30903379,-0.275106535
UNKNOWN ASTERACEAE  SP4.(LCSOUTH.CL)_lcsouth.cl,0.059482204,0.162703657,-0.034254281,-0.319746666,0.235824166,0.21945102
ACACIA CAVEN_lcsouth.cl,0.059482204,0.162703657,-0.034254281,-0.319746666,0.235824166,0.21945102
UNKNOWN  SP.(LCSOUTH.CL)_lcsouth.cl,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
SENECIO ADENOTRICHIUS_lcsouth.cl,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
DIOSCOREA  S2P.(LCSOUTH.CL)_lcsouth.cl,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
ERYNGIUM ECHINATUM_chilcasdrt.ar,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
LOTUS GLABER_chilcasdrt.ar,0.117356423,-0.060313553,-0.190142541,-0.112275734,-0.076671032,-0.268875804
CYPELLA HERBERTII_chilcasdrt.ar,-0.121680443,0.133255745,0.113368941,0.122316104,-0.020316999,-0.135898099
PANICUM GOUINII_chilcasdrt.ar,-0.121680443,0.133255745,0.113368941,0.122316104,-0.020316999,-0.135898099
SETARIA PARVIFLORA_chilcasdrt.ar,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
FESTUCA ARUNDINACEA_chilcasdrt.ar,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
LEERSIA HEXANDRA_chilcasdrt.ar,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
STEINCHISMA HIANS_chilcasdrt.ar,-0.057859484,0.063767167,0.107823297,0.110039778,0.229223393,-0.084774229
PASPALIDIUM PALUDIVAGUM_chilcasdrt.ar,-0.121680443,0.133255745,0.113368941,0.122316104,-0.020316999,-0.135898099
PASPALUM DILATATUM_chilcasdrt.ar,-0.121680443,0.133255745,0.113368941,0.122316104,-0.020316999,-0.135898099
PASPALUM VAGINATUM_chilcasdrt.ar,-0.121680443,0.133255745,0.113368941,0.122316104,-0.020316999,-0.135898099
AMBROSIA TENUIFOLIA_chilcasdrt.ar,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
CAREX PHALAROIDES_chilcasdrt.ar,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
ELEOCHARIS VIRIDANS_chilcasdrt.ar,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
CENTAURIUM PULCHELLUM_chilcasdrt.ar,-0.195541859,0.075985588,-0.005589042,-0.024150064,-0.104716009,-0.017309887
ASTER SQUAMATUS_chilcasdrt.ar,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
LOTUS TENUIS_chilcasdrt.ar,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
PANICUM BERGII_chilcasdrt.ar,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
PHYLA CANESCENS_chilcasdrt.ar,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
ERYNGIUM EBRACTEATUM_chilcasdrt.ar,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
BACCHARIS PINGRAEA_chilcasdrt.ar,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
LYTHRUM HYSSOPIFOLIA_chilcasdrt.ar,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
PLANTAGO LANCEOLATA_chilcasdrt.ar,-0.026368137,-0.154400427,0.033865953,0.010183626,-0.01349344,0.0332937
GAUDINIA FRAGILIS_chilcasdrt.ar,-0.121680443,0.133255745,0.113368941,0.122316104,-0.020316999,-0.135898099
CAREX BONARIENSIS_chilcasdrt.ar,-0.121680443,0.133255745,0.113368941,0.122316104,-0.020316999,-0.135898099
BOTHRIOCHLOA LAGUROIDES_chilcasdrt.ar,0.016449323,-0.054853648,0.145583809,0.150349444,0.054165917,-0.094580443
ALLIUM NEAPOLITANUM_chilcasdrt.ar,0.059482204,0.162703657,-0.034254281,-0.319746666,0.235824166,0.21945102
